单词	音标	词性	中文释义	CEFR	原文例句	例句译文	来源	AI解析	词义概述
idiot [sound:w_idiot_a2cb5f7b.mp3]	'idiәt	noun	n. 白痴;傻瓜	C1	I didn&#x27;t mind, for I like &#x27;to see folks eat with a relish&#x27;, as Hannah says, and the poor man must have needed a deal of food after teaching <b class="hl">idiots</b> all day. [sound:s_ch33_idiot_cc7f604b.mp3]	我倒不介意,我喜欢“看人津津有味地吃东西”,汉娜常这么说,而那可怜人教了一整天白痴,准是需要吃很多东西。	little_women Ch33	<b>1. 逐项解析：</b><br>– I didn&#x27;t mind：mind 动词「介意」，didn&#x27;t mind「不介意」，口语里轻描淡写的说法，相当于「我倒无所谓」。<br>– for：连词，「因为」，引出理由。<br>– I like &#x27;to see folks eat with a relish&#x27;：like to do 喜欢做某事；folks 人们、大伙儿（口语）；relish 本义「滋味、风味」，with a relish 引申为「饶有兴致地、有滋有味地」。句首单引号是书中引语标记，表示下文是引汉娜的原话。<br>– as Hannah says：正如汉娜所说，插入语，点明上一段是汉娜的口头禅。<br>– the poor man：那可怜人，指语境中那位先生。<br>– must have needed a deal of food：must have done 表示对过去的肯定推测，「一定……过」；need 需要；a deal of 相当于 a lot of，「大量的」。全组意为「准是需要吃很多东西」。<br>– after teaching idiots all day：after doing 做完某事之后；idiots 是 idiot 的复数，此处指被教的那群孩子（带戏谑口吻）；all day 一整天。<br><br><br><b>2. 整句解读：</b>整句是「我倒不介意，因为我喜欢『看人津津有味地吃东西』，汉娜常这么说，而那可怜人教了一整天『小傻瓜』，准是需要吃很多东西」。句子以 I didn&#x27;t mind 轻快起头，for 再引出两层理由：一是自己的趣味，二是对对方的体谅，语气俏皮又善良。must have needed 的推测把逻辑闭环——教得那么辛苦，自然饿得慌。译文「准是需要」对应 must have，口语感保留到位；把 idiots 译作「小傻瓜/白痴」保留了原著的戏谑意味。<br><br><br><b>3. 文化点：</b>在 19 世纪的语境里，idiot 是对智力或学习困难人群较为粗直的说法，口语中常被借来夸张地形容「难缠淘气的孩子」，本句即属此类玩笑式用法。现代英语中 idiot 已是明显冒犯词，开玩笑自称可以，当面称呼他人需十分谨慎。	一个饿得前胸贴后背的先生，下了课扑到桌边，把饭菜扒得津津有味，旁边一群人看着直乐。
quiz [sound:w_quiz_d501d3ec.mp3]	kwiz	—	v. 考问，盘问；嘲弄　n. 测验	C1	The younger men <b class="hl">quiz</b> him, it seems, call him Old Fritz, Lager Beer, Ursa Major, and make all manner of jokes on his name. [sound:s_ch33_quiz_0bd584e3.mp3]	年轻人好像爱拿他打趣，叫他“老弗里茨”“啤酒”“大熊星”，还变着花样开他的玩笑……	little_women Ch33	<b>1. 逐项解析：</b><br>– The younger men：那群较年轻的男子，定冠词 the 指代一类人。<br>– quiz him：quiz 在句中作动词，本义「考问、盘问」，此处活用作「拿人打趣、逗弄」，对象 him 指那位先生。<br>– it seems：「好像、似乎」，插入语，表示是叙述者的揣测而非确证。<br>– call him Old Fritz, Lager Beer, Ursa Major：call + 宾语 + 称呼，即「给某人起外号」。Old Fritz 老弗里茨（Fritz 是德语人名 Friedrich 的昵称）；Lager Beer 拉格啤酒，调侃其德国身份；Ursa Major 大熊星座，字面是「大熊」，显然笑他身材壮硕。<br>– and make all manner of jokes on his name：make jokes on… 拿……开玩笑；all manner of 各式各样的。<br><br><br><b>2. 整句解读：</b>整句说「那些年轻人好像爱拿他打趣，管他叫『老弗里茨』『啤酒』『大熊星』，还变着花样拿他的名字开玩笑」。quiz 在本句已不再是「测验」，而是鲜活的「逗弄、开涮」，一个词就点明年轻人对这位外国先生的戏谑态度；后面一串绰号把 quiz 的具体内容一一铺开，读来如见一群人围着起哄。中文给三个绰号加引号保留原名，再用「变着花样」对应 all manner of，既贴心又生动。<br><br><br><b>3. 文化点：</b>19 世纪的美国年轻人对外来移民（此处是德裔）常起绰号取乐：Old Fritz 带着普鲁士味道（也让人联想到腓特烈大帝），Lager Beer 指向德国啤酒文化，Ursa Major（大熊）则纯是拿体型开玩笑。绰号的随意与好笑，正好反映当时社会轻浮又活泼的幽默氛围，也略带对外族的刻板印象。	一群毛头小子围着个壮实的德国大叔，你一声「老弗里茨」他一声「大熊」，嘻嘻哈哈起哄成一片。
hose [sound:w_hose_44da7761.mp3]	hәuz	—	n. 水管；长筒袜（darning hose 补袜子）	C1	The German gentlemen <b class="hard">embroider</b>, I know, but <b class="hard">darning</b> <b class="hl">hose</b> is another thing and not so pretty. [sound:s_ch33_hose_e2936a2c.mp3]	德国绅士会刺绣，这我知道，可补长袜是另一回事，可没那么雅观。	little_women Ch33	<b>1. 逐项解析：</b><br>– The German gentlemen：德国先生们，gentleman 的复数形式是 gentlemen。<br>– embroider：刺绣（例句中超纲词），指在布上绣花纹。<br>– I know：我知道，插入语，先大方承认对方有这门手艺。<br>– but darning hose is another thing：darning 织补（超纲词，darn 的动名词）；hose 在此不是「水管」，而是古旧的「长筒袜、长袜」义（英式旧用法，常用复数形式 hose）；another thing 另一回事、另一码事。<br>– and not so pretty：没那么雅观、没那么体面。pretty 此处是「好看的、体面的」。<br><br><br><b>2. 整句解读：</b>整句是「我知道德国绅士们会刺绣，可补长袜是另一码事，可没那么雅观」。前半句用 I know 先让步，承认对方有手艺；后半句一个 but 急转，把「补袜子」与「刺绣」作对比：刺绣风雅，补袜却粗笨、不上台面。理解全句的关键是 hose 的「长筒袜」古义——若误当成「水管」，整句必然讲不通。译文用「另一回事」「可没那么雅观」，把那种既嫌弃又自嘲的语气传神地带了出来。<br><br><br><b>3. 文化点：</b>在《小妇人》的时代，刺绣被视为男女皆宜的雅事，而织补袜子属日常家务，难登大雅之堂。hose 作「长袜」如今已少见，多存于旧文学与固定搭配（如 half-hose 短袜、darning hose 织补长袜），是阅读 19 世纪文本时容易踩坑的古旧词义。	灯下手捏针线笨拙地补一只长筒袜，线脚粗粗的，比一旁绣架上开出的花差远了。
uproar [sound:w_uproar_0dc59d74.mp3]	'ʌprɒ:	—	n. 喧闹，骚动（in an uproar 一片哗然）	C1	The room was in an <b class="hl">uproar</b> of laughter and chatter. [sound:s_ch33_uproar_dcd825c3.mp3]	房间里笑闹声一片，喧腾不已。	little_women Ch33(AI 补句)	<b>1. 逐项解析：</b><br>– The room：房间，作主语。<br>– was in an uproar：be in an uproar 是固定搭配，意为「一片哗然、乱作一团、喧腾不已」，in + 名词表示处于某种状态。<br>– of laughter and chatter：笑声与闲聊声。laughter 笑（声），chatter 叽叽喳喳的说话声，二者并列说明这场 uproar 的具体内容全是人声。<br><br><br><b>2. 整句解读：</b>整句是「房间里笑闹声一片，喧腾不已」。句子结构极简：主语 + be in an uproar + of＋声音来源，几乎没有别的动作动词，却把满屋嘈杂写得扑面而来。of laughter and chatter 点明这「骚动」并非争吵，而是欢腾的人声，烘托出聚会的热烈气氛。中文译作「笑闹声一片，喧腾不已」，四字收尾、音步整齐，与原文的干脆利落相得益彰。<br><br><br><b>3. 文化点：</b>uproar 常作不可数或单数名词，be in an uproar 是很地道的状态表达，新闻与小说中都常用（如 The crowd was in an uproar）。在《小妇人》里，这类场面常用来烘托家庭聚会、节日欢庆的热闹，暗示客厅里人声鼎沸的温馨画卷。	一把推开虚掩的门，笑声和说话声轰的一下扑满脸，整间屋子像煮开了的锅。
bandage [sound:w_bandage_210ff277.mp3]	'bændidʒ	—	n. 绷带　v. 用绷带包扎	C1	&quot;I suppose the others are torn up to rig ships, <b class="hl">bandage</b> cut fingers, or make kite tails. [sound:s_ch33_bandage_a98a9b0c.mp3]	“其余的怕是都撕去扎船模、裹割破的手指、做风筝尾巴了。”	little_women Ch33	<b>1. 逐项解析</b><br><br>• I suppose：句首插入语，意为「我想、我寻思」，表推测与闲聊的口吻，给整句定下轻松随意的基调。<br><br>• the others：指上文提到的「其余的（破布、布料）」，中心词被省略，靠上下文补齐。<br><br>• are torn up：tear up 的被动语态，意为「被撕碎、扯破」，tear 是不规则动词（tear–tore–torn）。<br><br>• to rig ships：不定式表目的；rig 本指给船装配帆索、缆绳，这里引申为「扎制模型帆船」，对应译文的「扎船模」。<br><br>• bandage cut fingers：与 to rig ships、to make kite tails 并列的不定式（省略了 to），bandage 在此作动词，意为「用绷带包扎」，cut fingers 是「割破的手指」（过去分词 cut 作定语）。目标词 bandage 的动词义正是这一处用法。<br><br>• make kite tails：做风筝尾巴；kite 风筝，tail 尾巴。<br><br><b>2. 整句解读</b><br>全句把「那一堆布料」的去向一口气列了三件事——扎船模、裹割破的手指、做风筝尾巴，译文用「怕是」「都撕去」保留原文的猜度与满不在乎，三个短动作用顿号一字排开，读来轻快俏皮，像孩子向大人交代旧物去处时那种不当一回事儿的活泼口吻。bandage 作动词「裹伤」，夹在这些日常琐事中间，更显得这句话是在说家常，语气亲切自然。<br><br><b>3. 文化点</b><br>19 世纪物资并不富足，旧布料、旧衣物常被拆改再利用，孩子们的玩具也多是手工：拿碎布扎模型船、糊风筝正是当年的常见玩法；「破布要撕开了用」在这句话里既显出拮据，又透着自得其乐的生活气息。	手指被纸划了个小口子，纱布绕着指尖缠了一圈又一圈，指尖鼓起成一颗白胖胖的小球，这就是 bandage 包扎好的样子。
particle [sound:w_particle_7bf28756.mp3]	'pɑ:tikl	—	n. 微粒，颗粒（not a particle of 一点也没有）	B2	There was not a <b class="hl">particle</b> of dust on the polished floor. [sound:s_ch33_particle_878addbe.mp3]	光洁的地板上一粒灰尘也没有。	little_women Ch33(AI 补句)	<b>1. 逐项解析</b><br><br>• There was not：there be 存现句的否定式，意为「（某处）没有」，was 与不可数主语 dust 相应。<br><br>• a particle of：数量短语，本义「一粒、一丝」，与不可数名词 dust 搭配后把灰尘量化成「一粒」，极言其少；目标词 particle 即「微粒、颗粒」，固定搭配 not a particle of 意为「一点也没有」。<br><br>• dust：名词，灰尘、尘土，通常不可数。<br><br>• on the polished floor：on 引导的处所状语；polished 是 polish（擦亮、磨光）的过去分词作定语，意为「擦得发亮的」，floor 是地板。<br><br><b>2. 整句解读</b><br>全句说「光洁的地板上一粒灰尘也没有」。not a particle of dust 字面是「没有一粒灰尘」，说话人把抽象的「干净」落到「一粒」这个最小的计数单位上，语气因此格外斩钉截铁；译文保留「一粒」，并把 on the polished floor 前置为「光洁的地板上」，读来既通顺又入味。<br><br><b>3. 文化点</b><br>地板擦得锃亮是 19 世纪一户人家体面与勤勉的标志，主人家常引以为傲；用「一粒灰尘都没有」来夸自家干净，正是那个时代评价家务的标准说法。	阳光斜照进屋子，光柱里看不见一粒浮尘，地板亮得能照出人影——一颗粒子（particle）也没有。
pathetic [sound:w_pathetic_3ae509c0.mp3]	pә'θetik	—	a. 可怜的，令人同情的；可悲的	B2	<b class="hard">Bon</b> voyage, Mademoiselle.&quot; I laughed all the way downstairs, but it was a little <b class="hl">pathetic</b>, also to think of the poor man having to mend his own clothes. [sound:s_ch33_pathetic_84b6977b.mp3]	“一路顺风，小姐。”我一路笑下楼去，可心里也有点酸楚，想到那位……	little_women Ch33	<b>1. 逐项解析</b><br><br>• Bon voyage, Mademoiselle：法语，意为「一路顺风，小姐」，Bon 是好、voyage 是旅途、Mademoiselle 是小姐，是本句超纲难点，是一句地道的法语告别。<br><br>• I laughed all the way downstairs：主语 I、谓语 laughed（过去式），all the way 副词性短语「一路、全程」，downstairs 副词「下楼」，整块意为「我一路上笑着下楼」。<br><br>• it was a little pathetic：it 是形式主语，指代后文的 to think of…；a little 修饰形容词表「有点儿」，pathetic 取「令人心酸的、可怜的」一义。<br><br>• also to think of the poor man having to mend his own clothes：also 递进补充；to think of… 是不定式，是 it 所代表的真正主语，意为「想到……（这一事实）」；the poor man 指「那位可怜的人」；having to 是 have to 的现在分词，表「不得不」；mend 是缝补；his own clothes 是他自己的衣服。<br><br><b>2. 整句解读</b><br>说话人先被一句法语道别逗乐，一路笑着说下楼；可再一想到那位先生不得不亲自缝补衣服，心里又泛起一丝酸楚。pathetic 与前面的 laughing 构成「笑得轻松、想得心酸」的反差，译文用「心里也有点酸楚」把这个复杂的情绪点得很准——心疼多过好笑，怜悯里带着温柔。<br><br><b>3. 文化点</b><br>《小妇人》写于 19 世纪，彼时的绅士阶层不兴亲自动针线，一位男士被迫自己补衣，在当时既显得滑稽，又透出生活的窘迫；这句话「笑中带怜」，正是作者惯用的「以细微动作写人情冷暖」的笔法。	灯光下一个身影侧身低头补衣，针脚歪歪扭扭，背影孤零零的——瞧着就让人心酸。
knit [sound:w_knit_668166ef.mp3]	nit	—	v. 编织，针织（knit one's brows 皱眉）	B2	Beth sat <b class="hl">knitting</b> by the fire, her fingers flying. [sound:s_ch33_knit_d960f7c2.mp3]	贝丝坐在炉火边织毛线，手指飞快地动着。	little_women Ch33(AI 补句)	<b>1. 逐项解析</b><br><br>• Beth sat knitting by the fire：主语 Beth（《小妇人》四姐妹中的贝丝），sat 是 sit 的过去式，后接现在分词 knitting，表示「坐着的同时做着织毛线这件事」；by the fire 是「在炉火边」，by 表「靠近」。目标词 knit 即「编织、针织」。<br><br>• her fingers flying：独立主格结构（名词 + 现在分词），作伴随状语交代次要画面的状态，字面是「她的手指飞动着」，flying 用夸张的说法形容织针穿梭、手指轻快的动作。<br><br><b>2. 整句解读</b><br>主句「贝丝坐在炉火边织毛线」先给出静态画面，紧随其后的独立主格 her fingers flying 让画面动起来——人静坐、手不停，一静一动相映成趣。译文作「手指飞快地动着」，保留了 flying 的轻快节奏，读来仿佛能看见织针上下翻飞的光影。<br><br><b>3. 文化点</b><br>19 世纪的壁炉是一家人的活动中心，晚间大家围炉各做各的活计，织毛线是当时女性很常见的消遣；贝丝安静织毛线的画面，正好呼应她温柔腼腆、与世无争的个性。	炉火噼啪作响，两根织针上下翻飞，毛线球在地上一圈一圈变小。
tap [sound:w_tap_25f30d35.mp3]	'tæp	noun	v. 轻敲,轻叩 n. 轻敲声	B2	She heard a light <b class="hl">tap</b> at the door. [sound:s_ch33_tap_7c654dc9.mp3]	她听见门上传来一声轻轻的叩击。	little_women Ch33(AI 补句)	<b>1. 逐项解析</b><br><br>• She heard：主语 She + hear 的过去式 heard，意为「她听见」。<br><br>• a light tap：名词短语作 heard 的宾语；tap 此处作名词，意为「轻叩、敲击（声）」，light 是形容词「轻轻的」，a light tap 即「一声轻轻的叩击」。目标词 tap 的名词义正是这一处用法。<br><br>• at the door：介词短语说明敲击的部位是「门上」。<br><br><b>2. 整句解读</b><br>句子主谓宾非常干净：她听见了门上一声轻叩。light 一词决定了整句的分量——是叩、不是砸，声音轻而举动有礼，暗示来者不愿惊扰住户；译文「门上传来一声轻轻的叩击」既保留了空间感，也传达出那份安静与文雅。<br><br><b>3. 文化点</b><br>19 世纪的居家礼仪讲究先叩门、经人应允再进入，轻声叩门是教养的体现；小说里常用「一声轻叩」引出一位有礼或安静的访客，是那个时代很典型的细节。	指节弯起，在门上轻轻叩了两下，声音小得像一根羽毛落地。
naughty [sound:w_naughty_d52d2540.mp3]	'nɒ:ti	—	a. 淘气的，顽皮的；（naughty ones 捣蛋鬼）	B2	&quot;Ah, yes, I hear these <b class="hl">naughty</b> ones go to <b class="hard">vex</b> you, Mees Marsch. [sound:s_ch33_naughty_36e3691a.mp3]	“啊，是的，我听说这些淘气包来烦你了，马奇小姐。”	little_women Ch33	<b>1. 逐项解析</b><br><br>• Ah, yes：感叹词加肯定回应，意为「啊，是的」，口语中常用来接住对方的话，带着笑意。<br><br>• I hear：我听说；hear 在这种句子里表「听闻、风闻」。<br><br>• these naughty ones：这些淘气包；ones 是复数替代词，回指前面提到的那些孩子，naughty 是目标词，意为「淘气的、顽皮的」，naughty ones 译「淘气包」很传神。<br><br>• go to vex you：去烦扰你；go to do sth. 表「去做某事」，vex 是「惹恼、使烦恼」，是本句超纲词，比 annoy 更老派、书面。<br><br>• Mees Marsch：这是 Miss March（马奇小姐）故意按外国口音拼写的写法，把 /ɪ/ 读成 /iː/、/tʃ/ 写成 sch，模拟德语或法语腔调，让说话人的异乡身份与亲切感跃然纸上。<br><br><b>2. 整句解读</b><br>说话人笑着接话：「我听说这些淘气包老去烦你，马奇小姐。」I hear 让人物显得不过是转述听闻、不必当真，Mees Marsch 的口音拼写又添了几分善意的揶揄与亲昵；译文「淘气包」「来烦你了」把这份半宠溺半玩笑的语气传得很到位。<br><br><b>3. 文化点</b><br>19 世纪小说里，外国人常被写成操一口带口音的英语，作者故意「正写错拼」来制造口音效果，既逗趣，也让读者立刻认出这是异乡人；go to do sth. 的说法同样带着那个时代口语的陈旧感。	一群小脑袋从门框边探进来，眼睛滴溜溜转，正要冲屋里做鬼脸。
