单词	音标	词性	中文释义	CEFR	原文例句	例句译文	来源	AI解析	词义概述
wise [sound:w_wise_cb129d1d.mp3]	waiz	adjective	a. 明智的，聪明的	B2	It was not a <b class="hl">wise</b> thing to do, but I kept on worrying till an old man came in with an order for some clothes. [sound:s_ch04_wise_5341dd8e.mp3]	那不是什么明智之举，可我一直愁个不停，直到一位老人进来，要订做几件衣服。	little_women Ch4	<b>1. 逐项解析</b><br><br>• <b>It was not a wise thing to do,</b>:主句加逗号。It 是主语,指上文某件做过的事;was not a wise thing to do 意为『并不是一件明智的事』,不定式短语 to do 作 thing 的后置定语。这种『not a … thing to do』的否定说法,比直接说 foolish 更委婉克制,所以译文处理为『不是什么明智之举』。<br>– <b>wise</b><b class="hl">(目标词)</b>:形容词,『明智的、有智慧的』,比较级 wiser、最高级 wisest。本义指判断准确、深谋远虑,是阅历与见识带来的『通透』,并不完全等于 intelligent(机灵)。be wise to do sth 表示『做某事是明智的』;the wise 可指『智者』。<br><br>• <b>but I kept on worrying till an old man came in with an order for some clothes.</b>:but 是转折连词,把话锋一转:明知不该担忧,却『一直愁个不停』。till(等于 until)引导时间状语从句,点出这份担忧何时才被打断——『直到一位老人拿着订衣服的单子走进来』;with an order for some clothes 是介词短语,说明老人进来时随身带着什么。<br>– <b>kept on worrying</b>:搭配 keep on doing sth,意为『不停地、持续地做某事』,on 表示动作继续下去。kept 是 keep 的不规则过去式/过去分词(keep-kept-kept)。类似结构还有 keep doing(持续)与 keep sb doing(使人一直处于某种状态)。<br>– <b>order</b>:此处为名词『订单、订货』,an order for sth 即『订购某物』,是裁缝铺/店铺场景的说法;动词义为『订购、命令』,另常见义还有『顺序、秩序』。需根据场景判断词义。<br>– <b>till</b>:连词兼介词,等于 until,『直到……为止』,多用于口语和平易的文本;till an old man came in 即『直到一位老人进来』。<br><br><b>2. 整句解读</b><br>前半句是叙述者对往事的事后评价:『那并不是明智的做法』;but 一转,承认自己当时明知故犯——『我却一直愁个不停』;till 再推出转折点,『直到一个拿着订衣单子的老人进来』,这份执念才被打断。全句的节奏就是懊悔→执念→被外界琐事救走,译文用『可』『直到』还原了这一层转折与时间的推移。<br><br><b>3. 文化点</b><br>订做衣服是20世纪以前城镇生活的日常:没有成衣铺的普及,做衣服要靠裁缝铺接单定制,老人多半是来接订做活儿的人。『明知不该却一直担忧,直到一件小事岔开心思』,也是成长小说里常见的心理描写手法。	想象外婆在炉火边摇摇头说 That&#x27;s not wise——心底那盏小红灯,提前照出你还没迈出去的那一步。
fortune [sound:w_fortune_e628da55.mp3]	'fɒ:tʃәn	noun	n. 财富；运气，命运	B2	&quot;We can&#x27;t give up our girls for a dozen <b class="hl">fortunes</b>. [sound:s_ch04_fortune_6c807f10.mp3]	“我们可不能为了十几份家产就舍弃我们的姑娘们。”	little_women Ch4	<b>1. 逐项解析</b><br><br>• <b>「We can&#x27;t give up our girls」</b>:主句。We 是主语,cannot(can&#x27;t)与 give up 构成谓语(情态动词否定 + 短语动词),our girls 作宾语。give up sb 意为『舍弃、放弃某人』,can&#x27;t 译作『可不能』,语气坚决带着护犊之情。<br>– <b>give up</b>:短语动词,『放弃、让出、舍弃』;give up sth/sb for sth 构成『为了……而舍弃……』的结构。give 的不规则三态为 give-gave-given,代词宾语须放中间,如 give it up。<br><br>• <b>for a dozen fortunes.</b>:for 引导介词短语,表『以……为代价、为了换取……』,是 give up A for B 里的交换条件。a dozen fortunes 中,fortunes 是复数,指『一份份家产、嫁妆』;a dozen 本义『一打(十二个)』,此处口语上译作『十几份』,并非确数。<br>– <b>fortune</b><b class="hl">(目标词)</b>:名词,词义分两支:作『运气、命运』解,如 tell one&#x27;s fortune(算命),欧洲文化里的命运女神即名 Fortuna(福尔图娜);作『财富』解,常用 make a fortune(发财)、a fortune(一大笔钱),复数 fortunes 指多笔家产。相关词:fortunately(幸运地)、unfortunate(不幸的)。句中 fortune 明显取『财富、家产』义,不要误读成『运气』。<br>– <b>a dozen</b>:量词,『一打、十二个』,口语里也泛指『十来个、许多』;a dozen fortunes 字面是『十二份家产』,汉语习惯译为『十几份家产』。<br><br><b>2. 整句解读</b><br>全句是家长斩钉截铁的口吻:『我们可不能为了十几份家产就把我们的姑娘们舍出去。』can&#x27;t 表示『不能也不愿』,for 点明交换条件——哪怕对方出再多家产、嫁妆也绝不动摇;译文用『可不能』『舍弃』还原了那份不容商量的坚定,凸显『人比钱贵』的态度。<br><br><b>3. 文化点</b><br>在19世纪的欧美,婚姻常被世俗视为(尤其对女性而言)获取财富与地位的途径,不少家庭巴不得把女儿嫁进富户。这一句正面砸碎了『拿女儿换财产』的逻辑,与《小妇人》全书『人品与亲情高于金钱』的主题一脉相承,是书中妈妈式的家教宣言。	记住罗马命运女神福尔图娜(Fortuna)的巨轮——一转之间,财富与厄运,全凭它一甩手。
romance [sound:w_romance_fbfa863d.mp3]	rәu'mæns	noun	n. 浪漫，恋情；传奇故事	B2	Amy dreamed of <b class="hl">romance</b> and handsome princes in far-off lands. [sound:s_ch04_romance_3073b827.mp3]	艾米梦想着遥远国度的浪漫爱情和英俊王子。	little_women Ch4(AI 补句)	<b>1. 逐项解析</b><br><br>• <b>—</b>:本卡例句原文缺失(原数据以『—』占位),以下依据译文与词典释义讲解。译文大意:艾米梦想着遥远国度的浪漫爱情和英俊王子。关键词是『遥远国度』——她心里的 romance 被具体化为异国风情、王子与童话式的爱情,而不是眼前的日常。<br>– <b>romance</b><b class="hl">(目标词)</b>:名词。词源来自古法语 romanz,本指用平民语言写成的韵文/传奇故事,所以旧义是『骑士传奇、冒险小说』;后引申为『浪漫、恋情、爱情经历』,可数名词 a romance 指一段恋情或一部传奇作品。相关词:romantic(形容词,浪漫的)、romanticize(动词,把……浪漫化)。句中指艾米憧憬的那种遥远异国的、王子公主式的浪漫。<br><br><b>2. 整句解读</b><br>译文是一个少女的绮梦:艾米梦见的不是眼前的平淡日子,而是『遥远国度』的『浪漫爱情』和『英俊王子』。romance 在这里承载着最童话的一面——异域、城堡、爱情与王子的组合,说明在艾米心里,浪漫约等于『远方 + 王子』的传奇想象。<br><br><b>3. 文化点</b><br>艾米(《小妇人》中马奇家的幺女,热爱美术、向往优雅生活)的这句话,折射出19世纪新大陆少女对旧欧洲贵族世界的想象:城堡、王子、骑士传奇经由安徒生与格林童话等读物,成为一代代女孩心中浪漫的标准模板。	翻开一本骑士传奇的封面:城堡、王子、一封没有署名的情书——每一页都冒着粉红色的泡泡。
gay [sound:w_gay_2871591e.mp3]	gei	adjective	a. 欢快的；艳丽的（旧义：快乐的）	B2	She tried not to be <b class="hard">envious</b> or <b class="hard">discontented</b>, but it was very natural that the young girl should long for pretty things, <b class="hl">gay</b> friends, accomplishments, and a happy life. [sound:s_ch04_gay_5e3307b2.mp3]	她努力不去嫉妒、不去抱怨，但年轻的姑娘渴望漂亮的东西、快活的朋友和欢乐的聚会，这再自然不过。	little_women Ch4	<b>1. 逐项解析</b><br><br>• <b>She tried not to be envious or discontented,</b>:主句。She 是主语,tried not to be … 即『努力做到不……』(try to do 的否定形式是 try not to do),envious 与 discontented 用 or 并列作表语,写她努力克制的两种情绪:嫉妒与不满。<br>– <b>envious</b><b class="hard">(超纲词)</b>:形容词,『忌妒的、羡慕的』,be envious of sb/sth 即『羡慕、嫉妒某人某物』;名词是 envy(嫉妒)。句中的『她』在努力让自己不要 envious——明知别人日子好,却不许自己眼红。<br>– <b>discontented</b><b class="hard">(超纲词)</b>:形容词,『不满的、不称心的』,由否定前缀 dis- + contented(满足的)构成,字面即『不满足的』。动词/名词 content 意为『满足』,注意与『内容、目录』的 content 是同形异义词(读音不同)。<br><br>• <b>but it was very natural that the young girl should long for pretty things, gay friends, accomplishments, and a happy life.</b>:but 提供转折:哪怕她拼命克制,『再有这些念头也再自然不过』。it 是形式主语,真正的主语是连词 that 引导的从句;从句里 the young girl 作主语,should long for 作谓语(在 it is natural that … 结构中,should 带出『理应如此』的语气),并列宾语四个:pretty things(漂亮的东西)、gay friends(快活的朋友)、accomplishments(才艺)、a happy life(幸福生活)。<br>– <b>gay</b><b class="hl">(目标词)</b>:形容词,句中用旧义『快活的、欢快的』(另一旧义指『色彩鲜艳的』),比较级 gayer、最高级 gayest。词源上课一直表示『欢乐、明亮』,20世纪中期起美国英语中词义转向专指『同性恋的』,如今口语几乎只用新义,所以读旧小说遇到 gay 时必须靠语境判断成旧义。此处的 gay friends 译作『快活的朋友』。<br>– <b>long for</b>:long 作动词意为『渴望、热望』,long for sth 即『深切盼望某物』,比 want 多一层诗意与恳切;句中的 should long for 呼应少女天性使然,带一种『本该如此』的语气。<br>– <b>accomplishments</b>:名词复数,常见义是『成就、成绩』,但在本句的19世纪社会语境中指『才艺、修养』——旧时淑女教育重视的琴棋书画、音乐、刺绣等『完善教养的科目』,故译作『才艺』。<br><br><b>2. 整句解读</b><br>全句两分句构成『先压后放』的结构:前半段说她努力不嫉妒、不抱怨,说明她正在与自己的天性较劲;but 笔锋一转,作者以旁白接替她的自我克制——『年纪轻轻的姑娘想要漂亮东西、快活朋友、才艺和幸福生活,这是再自然不过的事』。it was very natural that … 的句式以旁观者的口吻为她的欲望开脱,带着长辈的体谅。<br><br><b>3. 文化点</b><br>这一心理来自《小妇人》中姑娘们窥见上流社会繁华时的自持与艳羡。19世纪中期美国北方的『淑女养成』风气中,漂亮衣物、愉快社交、accomplishments(才艺)常被看作女孩的标配追求;同时 gay 一词在此必须读作旧义,否则现代读者会把『快活的朋友』错解成别的意思——词义的漂移本身就是这个词的文化故事。	在老照片一样的记忆里,gay 还是快乐本来的颜色——像舞会上一串彩色的绸带,亮闪闪地欢快。
dreadful [sound:w_dreadful_cdcbca5e.mp3]	'dredful	—	a. 可怕的，糟透的	B2	My dear, it&#x27;s really <b class="hl">dreadful</b>, for sometimes she is so bad her <b class="hard">frock</b> is up to her knees, and she can&#x27;t come to school. [sound:s_ch04_dreadful_edbc4d71.mp3]	“亲爱的，这真的糟透了，有时候她裙子短得齐到膝盖，都没法来上学了。”	little_women Ch4	<b>1. 逐项解析</b><br><br>• <b>My dear,</b>:称呼语(呼语),是说话人在对话开头唤对方『亲爱的』,带出亲昵与倾诉、抱怨的语气,不参与句子的主干语法。<br><br>• <b>it&#x27;s really dreadful,</b>:主句主干。it 指代前文提到的那件事(那位女孩子的状况),is 是系动词,really 是程度副词『确实、真的』,dreadful 作表语『糟透了』。整句是口语化的夸张感慨。<br>– <b>dreadful</b><b class="hl">(目标词)</b>:形容词,『可怕的、糟透的』,由 dread(动词『惧怕』、名词『恐惧』)+ 后缀 -ful(充满……)构成,字面即『充满恐惧的』;口语中常作夸张用法,表示『不像样、糟透了』,并不真指恐惧。规则形容词,比较级 more dreadful、最高级 most dreadful;副词 dreadfully 在口语中可表『非常』。<br><br>• <b>for sometimes she is so bad her frock is up to her knees,</b>:for 作并列连词引出原因,『因为』(比 because 更书面、缓和);she is so bad 后接结果状语从句,习惯上省略了 that——即 so bad (that) her frock is up to her knees,『糟到裙子只齐到膝盖』。her frock 指她那件外穿的连衣裙,is up to 意为『达到……的高度』,up to her knees 即『刚到膝盖这么短』。<br>– <b>frock</b><b class="hard">(超纲词)</b>:名词,『连衣裙、(旧式)女式长袍』,19世纪到20世纪中期常见,如今多被 dress 取代,只出现在旧小说里。her frock is up to her knees 指她唯一的连衣裙短得只到膝盖。<br>– <b>for</b>:连词,表原因的并列连词,大致等于 because,但常放在分句之后,语气更委婉书面;现代英语口语已很少用它表『因为』,阅读时容易忽略它的连词身份,需特别注意。<br><br>• <b>and she can&#x27;t come to school.</b>:与上一分句并列,给出第二个『糟』的后果:裙子短成这样,她都没法来上学了。and 承接前文,语气带着孩子的直白与可怜。<br><br><b>2. 整句解读</b><br>这是孩子在向大人诉苦:先叫一声『亲爱的』,再下总评『这真的糟透了』;for 引出两个实情——那个女孩子衣服糟得裙子只到膝盖,结果连学也不能来上。全句用 so…(that)… 与 and 层层递进,把『糟』落实到具体的窘迫(裙短)和后果(失学),读来既有同情,也透着儿童视角的夸张。<br><br><b>3. 文化点</b><br>这是旧时校园叙事的常见桥段。19世纪的学校没有统一的免费校服,孩子的衣着直接暴露家境;穷人家的女孩裙子短小破旧会遭同学取笑,以至宁可逃学也不愿丢脸。frock 一词本身就带着那个时代的气息,如今已从日常词汇中淡出。	像看见一个瘪着嘴的小女孩,裙子短得一站齐到膝盖——dreadful 三个音节,每个都带着倒吸一口凉气的糟。
altogether [sound:w_altogether_6c29a823.mp3]	.ɒ:ltә'geðә	adverb	adv. 完全；总而言之	B2	&quot;I like good strong words that mean something,&quot; replied Jo, catching her hat as it took a <b class="hard">leap</b> off her head <b class="hard">preparatory</b> to flying away <b class="hl">altogether</b>. [sound:s_ch04_altogether_563cf7f3.mp3]	“我喜欢有分量的好词，得有点含义，”乔答道，一把抓住她那顶正猛地一蹿、准备飞走的帽子。	little_women Ch4	<b>1. 逐项解析</b><br><br>• <b>「I like good strong words that mean something,」</b>:乔的直接引语。I 是主语,like 是谓语,good strong words 作宾语;that mean something 是定语从句修饰 words,mean something 即『有内容、言之有物』。good strong words 指铿锵有力、掷地有声的词。句末逗号引出后面的说话动词。<br>– <b>mean something</b>:习语化表达,『有意义、有分量』;mean something to sb 另指『对某人来说很重要』。这里乔强调的是『词得有实在含义』,呼应她挑剔空洞词藻的性格。<br><br>• <b>replied Jo,</b>:倒装语序——说话动词 replied 提前、主语 Jo 置后,写作 replied Jo,等于 Jo replied。这是小说叙事中很常见的『她说』式倒装,在引语之后顺势点出说话人,行文更紧凑。<br><br>• <b>catching her hat as it took a leap off her head preparatory to flying away altogether.</b>:这一长串是分词短语作伴随状语,补充『她一边答话一边做的事』。catching her hat 是现在分词短语;as 引导时间/伴随状语从句——风把帽子从她头上猛地掀起;preparatory to flying away altogether 是书面短语,说明那惊险的一跃『是在准备彻底飞走』。整幅画面:乔话音未落,一阵风掀起她的帽子,她手疾眼快去抓。<br>– <b>took a leap</b><b class="hard">(超纲词)</b>:take a leap 意为『猛地一跳、一跃』,leap 比 jump 更轻盈、更有文学与画面感;名词 leap 还构成 leap year(闰年)、by leaps and bounds(突飞猛进)等。take 的不规则三态为 take-took-taken。<br>– <b>preparatory</b><b class="hard">(超纲词)</b>:形容词,『预备的』;preparatory to sth/doing sth 是正式的书面短语,意为『作为……的准备、在……之前』,相当于 before。对应动词 prepare(准备)、名词 preparation(准备)。<br>– <b>altogether</b><b class="hl">(目标词)</b>:副词,两个义项:①完全地、彻底地,等于 completely,句中 flying away altogether 即『彻底飞走』;②总而言之、总共,如 altogether it took five years(总共花了五年)。由 all + together 合成,读作 /ˌɔːltəˈɡeðə(r)/,重音在第三个音节;注意它与分开写的两个词 all together(大家一道)意义不同。<br><br><b>2. 整句解读</b><br>乔一边回答『我喜欢有分量、言之有物的好词』,一边眼疾手快抓住那顶正被风掀起、马上就要彻底飞走的帽子。说话内容强调『词的分量』,动作却是一顶轻飘飘的帽子被风戏弄——两相对照,一个率性、带文学气又略带狼狈的乔活了起来;preparatory to flying away altogether 这种大词用在帽子上,本身就是一种俏皮的反讽。<br><br><b>3. 文化点</b><br>出自《小妇人》。乔(Jo March)是马奇家老二,日后靠写作成名,对语言格外较真,尤其看不惯空洞花哨的用词。19世纪女性外出所戴的帽子经不起风吹,『抓帽子』是当时小说里常见的生活小动作,也成了乔这类假小子式人物『手忙脚乱又满不在乎』的典型速写。	一阵强风卷走帽子,不是『半飞』——是『彻底飞走』(altogether),像一颗弹珠一路滚远,再也不见踪影。
desire [sound:w_desire_c3c84bf0.mp3]	di'zaiә	noun	n. 渴望，欲望　vt. 渴望，想要	B2	Her <b class="hl">desire</b> for pretty things was strong, but she tried to be content. [sound:s_ch04_desire_d530afbb.mp3]	她对漂亮东西的渴望很强烈，但她努力让自己知足。	little_women Ch4(AI 补句)	<b>1. 逐项解析</b><br><br>• <b>Her desire for pretty things</b>:整个短语是主语，中心词是名词 desire；her 作定语表示「她的」，for pretty things 这个介词短语跟在名词后面作后置定语，点名渴望的对象——「对漂亮东西的渴望」。中文把名词短语顺势译成完整的「她对漂亮东西的渴望」。<br>– <b>desire</b><b class="hl">(目标词)</b>:名词，CEFR B2，本义「渴望、欲望」，表示强烈想要得到某事物的心情；也可作动词「渴望」，读音同为 /dɪˈzaɪə/。常见搭配 desire for sth（对某事物的渴望）、desire to do sth（做某事的愿望）。本句用作名词，作主语的核心词，是整句「想要」情绪的来源。注意名词与动词拼写相同，作名词时通常前面有限定词，如 her desire。<br><br>• <b>was strong</b>:主系表结构中的谓语部分：was 是系动词，strong 作表语说明「渴望」的程度很强烈，中文译作「很强烈」。英语里 strong 常用来修饰抽象的欲望、情绪、看法，如 a strong desire（强烈的渴望）、a strong opinion（固执的意见）。<br><br>• <b>, but she tried hard to be content.</b>:转折并列句：but 连接两个分句，句意一转——前面说渴望强烈，这里说努力让自己安定下来；she tried hard 是主谓，to be content 是不定式作目的状语，即「努力做到知足」。中文译「但她努力让自己知足」，把 to be content 处理成「让自己知足」，很自然。<br>– <b>content</b>:形容词，此处读 /kənˈtent/，意为「满足的、知足的」，be content (with sth) 对……心满意足，较书面。注意它作名词「内容」时读 /ˈkɒntent/，两种词性重音不同，是常见易混词。<br>– <b>try hard to do sth</b>:固定搭配，「努力做某事」，句中是 tried hard to be content（尽力让自己知足）；hard 在此是副词「用力地、拼命地」。<br><br><b>2. 整句解读</b><br>整句写一个爱美好事物的人：她对漂亮的东西有强烈的渴望，但没有放任自己，而是努力修炼到「知足」的境界。前半句的 desire 强调欲望之强，后半句的 but 一转，落到自我克制上，两相映照，把「想要」与「忍住」之间的拉扯写得清清楚楚。<br><br><b>3. 文化点</b><br>这种「贪慕美好又告诫自己要知足」的心绪，正是 19 世纪美国中产家庭文学里常见的道德母题，与当时强调简朴、克己、知足常乐的新教家庭观一脉相承；对那时的年轻女性来说，向往漂亮的衣物饰品往往被视为需要被驯服的欲望，而克制它则被赞为美德。	想象一个女孩隔着橱窗盯着一条漂亮裙子，口水都快流出来（强烈的 desire），却硬把手背到身后转身走开——那种「想要」与「忍住」在胸口打架的画面，就是 desire 在起作用。
nonsense [sound:w_nonsense_cb1dc474.mp3]	'nɒnsәns	noun	n. 胡说，废话；荒唐事	C1	What <b class="hl">nonsense</b> you talk, Jo! said Meg, laughing. [sound:s_ch04_nonsense_d3f88a08.mp3]	“你尽说胡话，乔！”梅格笑着说。	little_women Ch4(AI 补句)	<b>1. 逐项解析</b><br><br>• <b>You are full of nonsense</b>:主系表结构：You 是主语，are full of 是谓语（be full of 固定短语「充满、尽是」），nonsense 是介词 of 的宾语。整句字面义是「你满脑子尽是胡话」，中文译「你尽说胡话」，「尽」字正好对应 full of 的「全是、老是」。<br>– <b>nonsense</b><b class="hl">(目标词)</b>:名词，不可数，CEFR C1。由否定前缀 non-（没有、非）加上 sense（意义、理智）构成，字面即「没有意义的话」，引申为「胡说、废话、荒唐事」。常见搭配 talk nonsense（说胡话）、make nonsense of sth（使某事物毫无意义）。本句 be full of nonsense 是「满口胡话」，语气偏向调皮，不算恶骂。<br><br>• <b>Jo!</b>:呼语（vocative），直接称呼说话对象，是口语对话的标志，中文对应「乔!」。专名一般不做词条讲解。<br><br>• <b>said Meg, laughing.</b>:引述分句，说明这句话是谁说的、说话时是什么神态：said Meg 把主语 Meg 放在动词之后，是小说记叙引语惯用的倒装语序（也可写作 Meg said）；laughing 是现在分词作伴随状语，表示「边笑边说」。这一细节决定了整句语气是亲昵的调侃，而不是动怒。<br><br><b>2. 整句解读</b><br>整句是《小妇人》里梅格笑着打趣乔的一句话：她说乔「尽说胡话」，但 laughing 这个伴随动作道破了真实语气——妹妹信口开河，姐姐只是又好气又好笑，是不伤感情的打闹而非真骂。nonsense 在这里是「没谱的玩笑话」，程度远比「胡说八道」轻。<br><br><b>3. 文化点</b><br>姐妹之间互斥「silly」「nonsense」是 19 世纪英美家庭小说里常见的亲密表达，近似今天姐妹间「别瞎说啦」；那个时代的小说对话大量使用倒装引述（said sb.）配分词状语表示神态，是当时叙事文学的典型笔法。	想象一个妹妹讲了一连串离谱的梦话，姐姐一边笑一边用指头弹她额头说「尽说胡话！」——那些飘在空气里抓不住的胡话，就是 nonsense。
creature [sound:w_creature_93fda888.mp3]	'kri:tʃә	noun	n. 人（尤指女子）；生灵，动物	B2	She was a <b class="hard">housewifely</b> little <b class="hl">creature</b>, and helped Hannah keep home neat and comfortable for the workers, never thinking of any reward but to be loved. [sound:s_ch04_creature_087a0ceb.mp3]	她是个很会操持家务的小姑娘，帮着汉娜把家收拾得整洁舒适，供忙碌的人们享用，从不图什么回报。	little_women Ch4	<b>1. 逐项解析</b><br><br>• <b>She was a housewifely little creature,</b>:主句一，主系表结构：She 是主语，was 是系动词，a housewifely little creature 整体作表语。creature 指「人、小家伙」，housewifely 形容「很有主妇样子、会理家」，little 又添一层娇小可爱的意味。中文译「她是个很会操持家务的小姑娘」，把 creature 处理成「小姑娘」，贴切又传情。<br>– <b>creature</b><b class="hl">(目标词)</b>:名词，CEFR B2。本义「生物、生灵」（如 living creature 活物、生灵）；用来指人时，是一种带着亲切、怜爱或几分玩笑的说法，多用于女性或孩子，可译「人儿、小家伙、姑娘」，如 a lovely little creature（一个可爱的小人儿）。本句取「人」的用法，是整段描写里最见温情的词。<br>– <b>housewifely</b><b class="hard">(超纲词)</b>:形容词<b class="hard">(超纲词)</b>，由 housewife（主妇）加后缀 -ly 构成，意为「善于操持家务的、有主妇风范的」，专门形容女性勤俭持家；这个词口语中少见，多用于文学作品中描写人物性格。<br><br>• <b>and helped Hannah keep home neat and comfortable for the workers,</b>:并列谓语（第二分句）：and 把两个谓语连起来（was … and helped …）；helped Hannah keep home neat and comfortable 是 help sb do sth 的结构，即「帮汉娜把家收拾得整洁舒适」，keep 后面接「home + 形容词」构成补足语「使……保持……的状态」；for the workers 表目的，是为那些劳作的人准备的。中文译「帮着汉娜把家收拾得整洁舒适，供忙碌的人们享用」。<br>– <b>help sb do sth</b>:惯用结构，「帮某人做某事」，help 后接不带 to 的不定式，也可写作 help sb to do sth。句中 helped Hannah keep home neat 即「帮汉娜把家里收拾整洁」。<br><br>• <b>never thinking of any reward but to be loved.</b>:现在分词短语，作全句的伴随状语，逻辑主语仍是 she：never thinking of any reward 意为「从来不盘算任何回报」；这里的 but 是「除了」的意思，but to be loved 即「除了被爱之外（别无他求）」。中文「从不图什么回报」是意译，「图」字用在 reward 上非常贴切。<br>– <b>reward</b>:名词，「报酬、回报、奖赏」，既可指物质报酬也可指精神回报，句中指「图回报」；作动词意为「奖赏、酬谢」，reward sb for sth 因某事奖励某人。<br>– <b>but</b>:此处 but 不是「但是」，而是介词，相当于 except，「除了……之外」，后接名词或不定式；never … but to be loved 即「除了被爱再无别的所求」。这种用法比连词 but 少见，属书面表达，值得专门记住。<br><br><b>2. 整句解读</b><br>整句描写一位恬静的小女孩：她天生一副会持家的样子，默默帮女佣把家里收拾得整洁舒适，让劳作一天的人们回到家里有舒适的环境享用；而她心里不图任何回报，唯一的愿望就是被人爱。句子用主系表起头，再并列一个 helped 分句铺开她的勤快，最后以现在分词短语收尾点出她的无私，creature 一词更透出作者对这个人物满心的怜爱。<br><br><b>3. 文化点</b><br>这是《小妇人》对四姐妹之一贝丝（Beth）的描写。19 世纪美国文学普遍把「温婉、勤勉、不求回报」看作理想少女的美德，housewifely 正是这种价值观的浓缩标签；而「只求被爱」的愿望，又暗示贝丝内向羞怯、渴望温暖的性格，是当时「家中天使」形象的典型塑造。	想象一只毛茸茸的小猫似的小家伙，乖乖把落了一地的玩具收进整理箱，再蹭到你脚边仰头要摸摸——她什么也不要，只要一点点爱，这只小 creature 就是贝丝。
fond [sound:w_fond_bf068ea9.mp3]	fɒnd	adjective	a. 喜爱的，喜欢的（be fond of）	B2	As she said, she was &#x27;<b class="hl">fond</b> of luxury&#x27;, and her chief trouble was poverty. [sound:s_ch04_fond_680a9fdf.mp3]	正如她所说，她“喜欢奢华”，而她最大的烦恼就是贫穷。	little_women Ch4	<b>1. 逐项解析</b><br><br>• <b>As she said,</b>:状语从句，as 表示「正如」，全句意思是「正如她所说」——指前面她已经讲过同样的话，现在再印证一次。它给后面的话做铺垫，读起来像是引用她自己的老话。<br>– <b>as</b>:连词，此处表「正如、如同」，如 as you know（正如你所知）、as I said（如我所说）；它引导一个完整的从句 as she said。as 一词多义多词性，是英语里最常见的百搭词之一。<br><br>• <b>she was “fond of luxury”,</b>:主句一，主系表结构：she 是主语，was 是系动词，be fond of 是固定搭配「喜爱、偏好」，luxury 是「奢华」；整句即「她偏爱奢华」。句中用引号圈出这件事，强调这是她本人的原话，中文也以「喜欢奢华」加引号与之呼应。<br>– <b>fond</b><b class="hl">(目标词)</b>:形容词，CEFR B2，本义「喜爱的、钟爱的」，通常只作表语不作定语，固定搭配 be fond of sth / doing sth（喜欢某事／喜欢做某事）。相比 like，be fond of 语气更深情、更带长期偏好的意味，如 be fond of music（酷爱音乐）。本句 be fond of luxury 表达她对奢华的由衷偏爱。<br>– <b>luxury</b>:名词，「奢华、奢侈；奢侈品」，读 /ˈlʌkʃəri/。作不可数名词指「奢华」这个抽象概念，作可数名词 a luxury 指「一件奢侈品」；形容词 luxurious 意为「豪华的」。本句属不可数用法。<br><br>• <b>, and her chief trouble was poverty.</b>:并列分句，主系表结构：and 连接第二个分句；her chief trouble 是主语，chief 作定语「最主要的」，trouble 是「烦恼」；was poverty 是表语，说明她最要紧的烦心事就是穷。中文「而她最大的烦恼就是贫穷」与原文结构几乎一一对应。<br>– <b>chief</b>:形容词，「主要的、首要的」，her chief trouble 即「她最大的烦恼」；作名词则指「首领、头目、酋长」。作形容词时用于最重要或位次最前的事物，语气略正式。<br>– <b>poverty</b>:名词，「贫穷、贫困」，CEFR B2；对应的形容词是 poor（穷的），常用搭配 live in poverty（生活贫困）。它与前面的 luxury 形成强烈反差，点出人物「想要好生活却没有钱」的窘境。<br><br><b>2. 整句解读</b><br>整句是人物自我剖白：她承认自己偏爱奢华，却偏偏被贫穷困住，这才是她最大的烦恼。句子里 fond of luxury 与 poverty 一正一反撞在一起——想要的富贵和够不上的现实并排摆出，人物的娇气、坦率与无奈顿时立体起来；开头的 As she said 表明这不是她头一回这么讲，而是她一贯的口头禅，等于侧面承认自己改不掉这份心性。<br><br><b>3. 文化点</b><br>这是《小妇人》里小妹艾美（Amy）的自评。19 世纪美国中产阶级把简朴克己奉为美德，一个女孩敢当众承认「我偏爱奢华」是相当有个性的坦白；而中产家庭女孩的典型烦恼正是「想要体面却钱不凑手」，poverty 与 luxury 的对立就是这种时代性焦虑的写照。	想象一株向日葵，太阳一出来就拼命把脸凑过去——天生爱光、见不得美（就好奢华），偏偏栽在阴影里够不着太阳。那种「天生就爱、却偏偏够不到」的劲儿，就是 be fond of。
