单词	音标	词性	中文释义	CEFR	原文例句	例句译文	来源	AI解析	词义概述
courteous [sound:w_courteous_80952094.mp3]	'kә:tjәs	—	a. 彬彬有礼的，谦恭的	C1	The <b class="hl">courteous</b> stranger bowed and asked the way. [sound:s_ch43_courteous_4b9b90f2.mp3]	那位彬彬有礼的陌生人鞠了一躬，问起路来。	little_women Ch43(AI 补句)	<b>1. 逐项解析:</b><br>● courteous:形容词,意为「彬彬有礼的、谦恭的」,侧重举止举止得体、有教养。它的同根词有 courtesy(礼貌、殷勤)和副词 courteously(有礼貌地);词源与宫廷 court 相关,因而带一点「贵族式的周全礼数」的味道。<br>● stranger:名词,「陌生人」。前面的定冠词 the 表明是「那位(特定的)陌生人」,在叙述中是已出场过或特指的人。<br>● bowed:bend 的过去式 bow 意为「鞠躬;弯腰」,这里作并列谓语之一,「鞠了一躬」。<br>● asked the way:ask 此处是「询问」,the way 指「路、应走的方向」,asked the way 合起来就是「问路」。<br><br><b>2. 整句解读:</b>句子主干为「The courteous stranger(主语)+ bowed and asked the way(并列谓语)」,直译「那位彬彬有礼的陌生人鞠了一躬,然后问路」。bowed and asked 两个过去式并列,动作有先后:先鞠躬致意、再开口问路,把 courteous 落到实处——礼貌不是嘴上说的,而是身体姿态都带着谦恭。译文「鞠了一躬,问起路来」用「起」字把询问的动作感点出来,语气从容老派。<br><br><b>3. 文化点:</b>在 19 世纪的西方,向陌生路人问路前先脱帽或鞠躬致意,是典型的绅士礼仪,文学中常用这个细节来快速刻画一个人的教养与阶层,让「有礼貌」这种抽象品质瞬间具象。	想象一位戴着礼帽的绅士,在马路边先欠身一鞠躬,再开口打听怎么走——礼貌先于话语。
consul [sound:w_consul_00ff2629.mp3]	'kɒnsәl	—	n. 领事	C1	He went to the American <b class="hl">consul</b> for advice. [sound:s_ch43_consul_64efbe3c.mp3]	他去美国领事那儿讨主意。	little_women Ch43(AI 补句)	<b>1. 逐项解析:</b><br>● went:go 的过去式,「去」。went to ... for ... 是「为了……而去……」的结构,for 引出目的。<br>● the American consul:consul 为名词,「领事」,指一国派驻外国的官员,负责保护本国侨民与商业利益。the American 是限定语,意为「美国(派驻的)那位领事」。<br>● for advice:advice 是不可数名词,「建议、主意」,没有复数形式;习惯搭配是 ask for advice、give advice、go to sb. for advice(去找某人讨主意)。<br><br><b>2. 整句解读:</b>全句是「He went to the American consul for advice」,直译「他去找美国领事,为的是讨个主意」。译文把 for advice 译成口语化的「讨主意」,把目的意味译得亲切接地气;consul 在这里是「能拿出主意、拿主意的权威人物」,整句呈现出「有难事请长辈式权威帮忙」的朴素信赖感。<br><br><b>3. 文化点:</b>近代各国在通商口岸普遍设有领事馆,旅居异国的人遇到签证、纠纷、落魄等事务,第一反应就是去找本国领事。在 19 世纪小说的旅外情节里,领事常充当「官方靠山」兼「长辈」的角色,与其说是官员,不如说是侨民的全权当家人。	想象领事馆门口竖着美国国旗,一个旅人在台阶前徘徊,终于进去找那位能拍板出主意的人。
brightness [sound:w_brightness_d885f234.mp3]	'braitnis	—	n. 明亮，光亮；朝气	C1	The <b class="hl">brightness</b> of the morning made the dark room seem <b class="hard">dreary</b>. [sound:s_ch43_brightness_a79de050.mp3]	清晨的明亮让这间暗屋子显得更加冷清。	little_women Ch43(AI 补句)	<b>1. 逐项解析:</b><br>● brightness:名词,由 bright(形容词「明亮的」)+ 名词后缀 -ness 构成。「-ness」加在形容词后表示「……的状态或性质」,所以 brightness 即「明亮、光亮」;同类词有 darkness(黑暗)、happiness(幸福)、kindness(善意)。<br>● of the morning:介词短语作后置定语,修饰 brightness,意为「清晨的这种明亮」。<br>● made:make 的过去式,此处为使役动词,构成 make sth. seem + adj. 结构,即「使得某物显得……」。<br>● the dark room:「这间暗屋子」,dark 修饰 room,定冠词 the 指明是那间已知的暗房间。<br>● seem dreary:seem 为系动词「看起来、显得」;dreary 是句中标注的超纲词,形容词,意为「阴郁的、沉闷的、令人意志消沉的」,常用于天气、环境或人的心境,带着一种灰蒙蒙提不起劲的质感。seem dreary 即「显得阴郁冷清」。<br><br><b>2. 整句解读:</b>整个句子是「The brightness of the morning + made + the dark room + seem dreary」,即「清晨的明亮,让那间暗屋子显得越发沉郁冷清」。点睛处是反差:外面越是明亮,从暗屋子的视角看,自己没有光,就愈显昏暗压抑。brightness 与 dreary 一明一暗、对比强烈,译文用「更」字把这种「因对比而更暗」的效果点破。以明衬暗、以景写情,画面感十足。<br><br><b>3. 文化点:</b>19 世纪文学很爱用光线和天气来投射人物心情。「晨光正盛而屋内黯淡」这样的安排,往往暗示着人物处境的压抑或心境的黯淡——光越是强,属于主角的那一角就越显得阴郁。	想象一束刺眼的晨光从门缝斜射进来,反倒把那间没开灯的黑屋子衬得愈发幽暗。
pierce [sound:w_pierce_de38b793.mp3]	piәs	—	v. 刺穿；划破（寂静）；洞悉	C1	A sudden cry <b class="hl">pierced</b> the stillness of the night. [sound:s_ch43_pierce_193973a3.mp3]	一声突如其来的叫喊划破了夜的寂静。	little_women Ch43(AI 补句)	<b>1. 逐项解析:</b><br>● A sudden cry:sudden 形容词「突然的」;cry 在此为名词「叫喊声」(cry 可数时通常指一声喊叫或啼哭)。a sudden cry 作主语,「一声突然的喊叫」。<br>● pierced:pierce 的过去式。pierce 本义是「刺穿、扎透」,如 pierce the skin(刺破皮肤)、a piercing cold(刺骨的寒冷);引申到声音,就是「(喊声)划破、穿透(寂静)」,是极有画面感的文学化用法。<br>● the stillness of the night:stillness 为名词「寂静、静止」,由 still(静的)+ 名词后缀 -ness 构成;of the night 是定语,表示「夜的」。the stillness of the night 即「夜的寂静」。<br><br><b>2. 整句解读:</b>主语是 a sudden cry,谓语 pierced,宾语 the stillness of the night,直译「一声突然的喊叫刺穿了夜的寂静」。pierce 把一个抽象概念「寂静」当作能被扎破的东西,声音被当成尖利的器物——一片死寂之中,一声尖叫像刀子一样捅进去、豁开一道口子。中文译文「划破了夜的寂静」与 pierce 的意象严丝合缝,力度和画面都保留完整。<br><br><b>3. 文化点:</b>「以动衬静、以声破静」是中外文学渲染氛围的经典手法。深夜的一声喊叫,在悬疑与古典小说里常是转折或危险的信号,作者用这一笔把读者瞬间拽入紧张、不安的气场中。	想象深夜的安静像一层薄冰,「啪」地一声,被一声尖叫从当中扎穿、裂开。
enrich [sound:w_enrich_4603817b.mp3]	in'ritʃ	verb	v. 使富有；充实，丰富（enrich one's life）	C1	For poverty <b class="hl">enriches</b> those who live above it, and is a sure passport to truly <b class="hard">hospitable</b> spirits. [sound:s_ch43_enrich_66615eff.mp3]	因为贫穷会让超越它的人更加富有，也必定是通往真正热情好客心灵的通行证。	little_women Ch43	<b>1. 逐项解析:</b><br>● For:poverty 之前的 For 是因果连词,承接上文说明原因,意为「因为」。<br>● poverty:名词「贫穷」,是全句的主语。<br>● enriches:动词 enrich 的第三人称单数一般现在时。enrich 由前缀 en- + 形容词 rich 构成,en- 表「使……变得」,所以 enrich 意为「使富有、使充实」。此处用的是引申义「使(精神、品格)更丰厚」,而非让财富变多。<br>● those who live above it:who live above it 是定语从句,修饰 those(那些……的人);live above it 意为「生活在贫穷之上/超越了贫穷的人」,it 回指 poverty。<br>● and is a sure passport to:这一分句的主语仍是 poverty。sure 在此意为「可靠的、必然的」;passport 本义「护照」,比喻义为「(获得某物的)凭据、通行证」;to 表示「通往……」。<br>● truly hospitable spirits:truly 副词「真正地」;hospitable 是句中标注的超纲词,形容词,意为「好客的、热情款待客人的」;spirits 此处指「心灵、灵魂」,是偏文学化的复数用法。whole 短语指「真正热情好客的心灵」。<br><br><b>2. 整句解读:</b>全句是并列结构,主干为「poverty enriches those who live above it, and is a sure passport to truly hospitable spirits」。意思是:贫穷,能让那些超越它的人内心变得更加富有,同时也必然是一张通往真正热情好客之心的门票。enriches 是比喻——贫穷不会让人更有钱,而是让把贫穷踩在脚下的人,精神品格更饱满;passport 同样是比喻,把贫穷比作进入「好客人群」的准入凭证。句式正式、哲理味浓,读来像一句格言。<br><br><b>3. 文化点:</b>这是典型的 19 世纪清教徒式训诫口吻,常见于家训或长辈之口,主张「贫穷磨砺品格、苦难催生美德」。在《小妇人》(Little Women)的精神里,它与马奇太太对女儿们的教导同频——把贫穷当作一门使人高尚的功课。	想象一个穷过的人,心里像一间堆满现成礼物的屋子,随便哪位客人进门,他都能端出热茶来。
burial [sound:w_burial_cf22a4ad.mp3]	'beriәl	noun	n. 埋葬，葬礼（burial customs 殡葬风俗）	C1	Then he seemed quite inspired, though the <b class="hl">burial</b> customs of the ancients, to which the conversation had strayed, might not be considered an exhilarating topic. [sound:s_ch43_burial_2a111f2d.mp3]	随后他似乎兴致来了，尽管谈话已经跑偏到古人的殡葬习俗上……	little_women Ch43	<b>1. 逐项解析：</b><br><br>• Then：副词，意为“那时、当时”，承接上文，把读者带进接下来的一幕。<br><br>• he seemed quite inspired：seemed 是系动词 seem 的过去式，意为“看起来、似乎”，后接形容词作表语；quite 是程度副词，意为“相当、十分”；inspired 本是动词 inspire 的过去分词，此处活用为形容词，意为“受启发的、来了精神的”，中文译作“兴致来了”非常贴切。<br><br>• though…might not be considered an exhilarating topic：though 引导让步状语从句，作用是先退一步、再引出反差；exhilarating 意为“令人振奋的、令人兴奋的”，和前面的 inspired 正好措辞呼应。<br><br>• the burial customs of the ancients：中心词是 customs（习俗、风俗，注意复数），burial customs 是固定搭配，意为“殡葬风俗”，burial（埋葬、葬礼）在此作名词定语；of the ancients 是后置定语，意为“古人的”。<br><br>• to which the conversation had strayed：这是“介词 + which”引导的非限制性定语从句，修饰 burial customs；stray 意为“走偏、偏离”，这里指话题偏离了正轨，had strayed 用过去完成时，表示“跑偏”这一状态发生在当时的谈话之前。<br><br>• might not be considered：might 是情态动词，表“也许”，语气委婉克制；be considered 是被动语态，意为“（被）认为”。<br><br><b>2. 整句解读：</b><br>整句的意思是：随后他似乎真的来了兴致——尽管谈话已经跑偏到古人的殡葬习俗上，而这种话题按说根本不至于让人兴奋。句子的张力恰恰来自“兴致勃勃”与“殡葬习俗”之间的反差：丧葬本是肃穆沉闷、人人避讳的事，他却被点燃了谈兴，读来既生动又带点戏谑。中文把 had strayed 活译成“跑偏”，把从句对主句的让步关系译得自然流畅，语气也保留了原文那种在嘴边欲言又止的调侃感。<br><br><b>3. 文化点：</b><br>此句出自美国作家路易莎·梅·奥尔科特的小说《小妇人》（写作并出版于 19 世纪后半叶）。在当时的客厅文化里，“古人的殡葬习俗”这样的话题并非禁忌，反而可能勾起人们对古埃及木乃伊、古希腊罗马丧葬礼仪的好奇；把肃穆的坟茔之事谈得兴味盎然，正是那个时代“谈死如谈生”的开明心态的缩影。	想象雨天墓园里，人们刚把棺木放入坑中、泥土慢慢合拢，堆起一座崭新的土丘——burial 就是大地轻轻合上了眼。
beard [sound:w_beard_c8dc9f4d.mp3]	biәd	—	n. 胡须	B2	She opened with <b class="hard">hospitable</b> <b class="hard">haste</b>, and started as if another ghost had come to surprise her, for there stood a tall <b class="hl">bearded</b> gentleman, beaming on her from the darkness like a midnight sun. [sound:s_ch43_beard_97511be1.mp3]	她忙不迭地开门,却惊得倒退,仿佛又来了一个鬼魂——门口站着一位高个、蓄胡须的绅士,像午夜的太阳一样从黑暗中向她微笑。	little_women Ch43	<b>1. 逐项解析：</b><br><br>• She opened：opened 是 open 的过去式，此处作不及物动词，省略了宾语 the door，即“她开了门”，开门这一动作交代得极为简短干脆。<br><br>• with hospitable haste：with + 名词短语表示行为方式；hospitable（超纲词）意为“好客的、殷勤的”，haste（超纲词）意为“匆忙、仓促”，合起来是“带着好客的匆忙”，即中文所译的“忙不迭地、殷勤地”，是一种很有画面感的文学说法。<br><br>• and started：start 在这里不是“开始”，而是它的另一层含义“（因受惊而）猛然一跳、退缩”，等于 started back / startled，中文译作“惊得倒退”正好还原了这层意思。<br><br>• as if another ghost had come to surprise her：as if 引导方式状语从句，had come 用过去完成时，营造出一种假设的、想象中的情景；surprise 意为“使吃惊、使措手不及”，force 感很强，仿佛鬼魂的“突袭”。<br><br>• for there stood a tall bearded gentleman：for 是连词，表原因，相当于 because，向读者解释她为何惊跳；there stood 是倒装结构（there + 不及物动词，主语后置），先给出动词再引出人，画面感强烈；tall 高大，bearded 是由名词 beard 加后缀 -ed 变来的形容词，意为“蓄胡须的”（名词 + -ed 构成“长有……的”），gentleman 绅士。<br><br>• beaming on her from the darkness：beam 本义是“发出光芒”，引申为“露出灿烂的笑容”，是动词；现在分词 beaming 作伴随状语，修饰 stood，表现他一站立便笑容满面；from the darkness 指他从门外的夜色中探出身来。<br><br>• like a midnight sun：介词短语作比喻状语。midnight sun 原指北极地带夏天的“午夜太阳”（极昼天象），此处用来比喻黑暗中突然出现的一张明亮笑脸。<br><br><b>2. 整句解读：</b><br>她带着好客的匆忙去开门，却像又撞见了鬼似的惊得倒退——因为门口站着的是一位高大而蓄着胡须的绅士，正从门外的黑暗里朝她灿烂地微笑，活像一颗午夜的太阳。句子先写“忙着开门—惊得后退”两个连贯动作，再用 for 揭开谜底式的悬念；倒装的 there stood 把高大的身影猛地推到读者眼前，紧接着 beaming 与 midnight sun 一虚一实，把黑暗中一张明亮的脸写得既温暖又带着几分荒诞的戏剧感。中文的“忙不迭”“惊得倒退”“像午夜的太阳一样”一一对应原文的动作与比喻，节奏几乎同步。<br><br><b>3. 文化点：</b><br>此句出自《小妇人》，深夜造访的“蓄须绅士”正是德裔教授巴尔先生（Mr. Bhaer），是乔（Jo）爱情故事线上的关键人物。蓄胡须在 19 世纪欧洲是学者、绅士的典型形象；而 midnight sun 本是北欧夏季日照终夜不落的自然奇观，小说借它来写一位陌生来客在黑夜中的温暖笑容，也暗示这个人将像极昼之阳一样给乔的生活带来意想不到的光亮。	想象冬夜门灯下，一个高个子男人下巴上围着一圈毛茸茸的“围巾”——beard 就是胡茬长成的那一小片森林。
impress [sound:w_impress_ad68fcd9.mp3]	im'pres	verb	v. 给…留下深刻印象（impress upon）；铭记	B2	Her quiet <b class="hard">dignity</b> <b class="hl">impressed</b> them more than words could. [sound:s_ch43_impress_6f0bf385.mp3]	她沉静的尊严比任何言语都更打动他们。	little_women Ch43(AI 补句)	<b>1. 逐项解析：</b><br><br>• Her quiet dignity：整个主语是一个名词短语，中心词 dignity（超纲词）意为“尊严、庄重”，quiet 意为“沉静的、内敛的”，合起来是“沉静的尊严”。用这样一种抽象气质作主语，本身就是“无须开口已自含分量”的写法。<br><br>• impressed them：impress 是及物动词，意为“给……留下深刻印象、打动”，过去式，直接带宾语 them；“impress + 人”就是“令某人印象至深”。<br><br>• more than words could：这是比较结构，补全为 more than words could（impress them），could 之后省略了与前面完全相同的动词词组；words 指“言语、话”，整句意为“比言语所能做到的（程度）还要深”。<br><br><b>2. 整句解读：</b><br>她那种沉静的自持与庄重，在他们心上刻下的印记，比任何言语所能留下的都要深。句子以抽象名词短语作主语，谓语 impress 干脆利落地支配宾语，再接 more than words could 的比较从句——主、宾、比较三层一笔呵成，简洁而有力道。翻译时需要注意 could 省去的动词需要补足，中文“比任何言语都更打动他们”用一个“更”字自然还原了比较的意义，也保留了原文的停顿感。<br><br><b>3. 文化点：</b><br>《小妇人》所处的维多利亚时代格外推崇 quiet dignity 这类内敛的德性：真正的教养不在于口若悬河，而在于沉静中自有一种不怒自威的庄重。这句话暗含的正是“以身教代替言教”的传统观念——名正言顺的人格力量，往往比两三句漂亮话更能让人心折。	想象一枚印章用力按进微湿的软泥，字痕深深烙下、久久不消——impress 就是往别人心里盖下一枚抹不掉的戳。
bloom [sound:w_bloom_5812e2b7.mp3]	blu:m	—	n. 花；青春焕发（in bloom 盛开）　vi. 开花；容光焕发	B2	And looking at them with <b class="hard">compassion</b>, not <b class="hard">contempt</b>, girls in their <b class="hl">bloom</b> should remember that they too may miss the blossom time. [sound:s_ch43_bloom_bd0429f3.mp3]	正处在花样年华的姑娘们应当记住，以同情而非轻蔑去看待她们：她们也可能会错过……	little_women Ch43	<b>1. 逐项解析：</b><br><br>• And looking at them with compassion, not contempt：句首是分词短语作伴随状语，其逻辑主语是后面的 girls；look at 意为“看”；them 回指前文那些已过花季的妇人；with compassion 意为“带着同情”，compassion（超纲词）意为“同情、恻隐之心”；not contempt 与之对照，contempt（超纲词）意为“轻蔑、鄙视”，一正一反，把两种目光摆在天平两端。<br><br>• girls in their bloom：这是主句的主语；in bloom 是固定搭配，意为“正开着花”，bloom 在此既指“花”，也借指“青春焕发的状态”，girls in their bloom 即“正当花季、风采正盛的姑娘们”，中文译作“花样年华”。<br><br>• should remember that：should 表道义上的劝勉，意为“应当”；remember that 引出后面的宾语从句。<br><br>• they too may miss the blossom time：they 回指前文的“她们”（暮年的妇人）；too 意为“也”；may 表“也许、说不定”；miss 意为“错过”；blossom 与 bloom 同源异构，都指“开花”，blossom time 即“花期”。<br><br><b>2. 整句解读：</b><br>那些已上年纪的妇人，此刻的爱她们当年也曾拥有过；因此，正处花季的姑娘们应该带着同情而非轻蔑去看待她们，并且要记住：自己也终有一天会错过自己的花期。全句语气恳切而柔和，bloom 与 blossom 一前一后巧妙呼应，把“青春如花期”的比喻从头贯到尾：先在主语里开花，再到从句里凋谢，一盛一谢之间，是长辈式温厚的劝诫。中文“花样年华”是 in their bloom 的意译，“错过花期”则忠实还原了 miss the blossom time 的画面。<br><br><b>3. 文化点：</b><br>《小妇人》浸润着 19 世纪道德小说的劝世口吻，用“花期”比喻青春是该时代文字里相当常见的意象（如 bloom of youth）。维多利亚时代的女性书写常以“花—凋零”来写红颜易逝，提醒少女珍惜年华、善待老者，这与全书节制的温情基调一脉相承。	想象一朵玫瑰在晨光里一层一层舒展开自己的花瓣——bloom 就是花开得正盛、人正青春的那个刹那。
quarrel [sound:w_quarrel_cf44b801.mp3]	'kwɒrәl	—	v. 争吵 n. 争吵,矛盾	B2	Amy and you never did <b class="hl">quarrel</b> as we used to. [sound:s_ch43_quarrel_2122fc60.mp3]	艾米和你从不像我们过去那样吵架。	little_women Ch43	<b>1. 逐项解析：</b><br><br>• Amy and you：并列主语，指“艾米和你”。值得注意的是，英语在把两三个人并列时，习惯上会把自己放在最后，这里把 Amy 放在 you 前面顺理成章，叙述者仿佛站在旁观的角度打量这一对。<br><br>• never did quarrel：did 是助动词 do 的过去式，与动词原形连用，表强调，意为“确实……、当真……”；quarrel 此处是动词，意为“吵架、争吵”；never did quarrel 意为“从来没有（当真）吵过架”，比不加 did 的说法语气重得多，带出一种感叹的意味。<br><br>• as we used to：as 意为“正如、像”；we used to 是 used to do 结构，表示“过去常常做某事”，句末省略了动词 quarrel，补全即 as we used to (quarrel)——正如我们过去经常（相互争吵）那样。<br><br><b>2. 整句解读：</b><br>艾米和你，从来不像我们过去那样动不动就闹别扭。句子的重心落在 never did 这个小而有力的强调上：突出艾米与“你”感情深厚、从不交恶；而 as we used to 则轻轻带出“我们过去常吵”这一往事，既有旁观者的羡慕，也藏着叙说者对旧时光的怀念，语气温和却不无感慨。译文的“从不像我们过去那样吵架”把强调与比较两层意思都稳稳托住。<br><br><b>3. 文化点：</b><br>《小妇人》中，马奇家的姐妹们常常为一点小事拌嘴、又很快和好，姐妹间的口角正是全书众多温馨场面的一部分。此句出自其中一位姐妹对其他姐妹关系的观察与羡慕：在这些朝夕相处的人眼里，争吵从来不是裂痕的证据，反而证明感情热络到可以随时拌嘴、随时和好。	想象两只猫弓起背、竖起尾巴，彼此嘶鸣一小会儿，随后又凑到一起互相舔毛——quarrel 就是一场来得快、去得也快的小小吵闹。
kindness [sound:w_kindness_67b889b2.mp3]	'kaindnis	—	n. 善意,亲切,仁慈	B2	That <b class="hard">rosy</b> cheeks don&#x27;t last forever, that silver <b class="hard">threads</b> will come in the bonnie brown hair, and that, by-and-by, <b class="hl">kindness</b> and respect will be as sweet as love and admiration now. [sound:s_ch43_kindness_72b351d9.mp3]	玫瑰色的脸颊不会永远鲜艳,银丝会爬上栗色秀发,而到那时,善意与尊重会像此刻的爱与倾慕一样甜蜜。	little_women Ch43	<b>1. 逐项解析：</b><br><br>• That rosy cheeks don&#x27;t last forever：这是第一个由 that 引导的宾语从句（前文当有 look/remember 之类的动词承接，三个 that 从句为并列宾语）；rosy（超纲词）意为“玫瑰色的、红润的”，cheeks 意为“脸颊”，rosy cheeks 是“红扑扑的脸颊”这一经典意象；last 意为“持续、保持”，don&#x27;t last forever 即“不会永远保持鲜艳”。<br><br>• that silver threads will come in the bonnie brown hair：第二个 that 从句；silver 银色的，threads（超纲词）本义“线”，此处借指细长的白发，silver threads 即“银丝、白发”；bonnie 意为“美丽的、秀丽的”，是苏格兰及英格兰北部方言用词，此处修饰 brown hair（栗色、棕色秀发）；will come in 意为“会长进来、混进发间”，把白发写得像悄悄潜入的客人。<br><br>• and that, by-and-by, kindness and respect will be as sweet as love and admiration now：第三个 that 从句；by-and-by 是副词短语，意为“不久以后、渐渐地”；kindness 善意，respect 尊重，love 爱，admiration 倾慕；as sweet as 表“与……一样甜蜜”；now 意为“如今、眼下”，与 by-and-by 形成时间上的对照。<br><br><b>2. 整句解读：</b><br>玫瑰色的脸颊不会永远鲜艳，银白的发丝终会爬上那一头秀丽的栗色卷发；而到那样的一天，善意与尊重将像如今的爱情与倾慕一样，让人打心底里觉得甜蜜。三个 that 从句层层递进：先是容颜易老，再是白发上头，最后笔锋一转——但情意的甘甜不会褪色，只是换了一种形式。作者用 as sweet as 把不同人生阶段里的“甜”对举，既惋惜青春短暂，也笃信真心历久弥香；方言词 bonnie 更给整句添上民谣似的温柔与怀旧。<br><br><b>3. 文化点：</b><br>《小妇人》通篇带着维多利亚时代道德叙事的腔调：外在的 love and admiration（由青春与美貌换来）终会随年月暗淡，而 kindness and respect（由品格一点点积攒）却在老去时升值。bonnie 系苏格兰方言，常见于民歌民谣，作者用它来写头发，让劝世的话也带着歌谣的朴素深情。	想象冬天手冻得发僵时，有人一句话不说，往你手心里塞了一杯滚烫的茶——那份暖意从掌心漫进心里，就是 kindness。
